"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31","C32","C33","C34","C35","C36","C37","C38","C39","C40"
"EU655791.1.1317",-1.33615789681185,2.008487581679,2.1673797915713,2.14919987269411,1.99502031212627,1.96493851005342,1.59528045635219,0.930642722406084,1.56636035313763,2.39350646085938,1.92549488533896,1.90971415342018,1.98913098673282,2.24427289002105,1.69826938141614,2.21382613200049,1.0624084134088,-0.282835441561579,2.28485620457565,1.84457092908378,1.8729323679124,-1.2994761101616,1.2415784060596,1.03752453978206,1.97777615794308,-0.141352349831071,1.37817331242635,2.16018641603386,2.9960820770679,1.9756151040501,-0.107430871914769,1.60661770890838,1.74876501456932,1.70982613471923,1.82900056311563,-1.23043117903657,1.78317737285632,2.06955196229381,2.27111448194332,0
"EF096627.1.1316",0,0,0,-1.4061481887953,-0.607669373318112,0,-1.34915852281425,0,0,-1.34416315742399,0,-1.30916167144802,0,0,0,0,0,0,0,-1.37430489578442,-0.286551881440976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ015493.1.1315",-0.237545608143742,0.520410526249165,0.221469642515988,-0.0198538276754112,0.490942915349997,0.424493469106271,0.730283018865586,0.478657598663027,1.01981664676956,0.95842193557006,0.786060602150599,0.636748477607296,1.21594109849934,0.327350277838986,0.172213077921092,0.32675648296811,0.36926123284885,0.564462418825625,1.2122194023108,1.39828382645536,0.406595299118969,-1.2994761101616,-1.39747892355566,-0.2617584443482,-1.35442835223212,-0.141352349831071,0.125410343930979,-0.673026928022353,-0.628258855908467,-1.28248143397138,0,0,-1.47011081029888,0,0,0,0,-0.703036759945976,-1.41776497217062,-1.32862851271733
"EU655839.1.1315",0,-1.42549962280615,0,0.385611280432753,0,0,0,0,0.00821573509107654,0,0,0,0,0,-1.43722483451301,0,0,0,-1.35272995515073,0,0,0,0,0.249067179417791,0,0,0,0,0,0,0,0,0,0,0,0,-0.162732776198996,-0.703036759945976,-0.0314706110507283,0
"EU457780.1.1313",0,0,0,0,0,-1.36726600012178,0,0,-1.37807862602881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ805526.1.1312",0,0,0,0,0,-1.36726600012178,0,0.324506918835769,-1.37807862602881,0,-1.29338093952924,0,-1.26896555128866,0,-1.43722483451301,0,-1.4224982363792,-0.688300549669743,-0.254117666482623,0.235133016649684,-0.692016989549141,-1.2994761101616,-0.0111845624357707,0,-0.661281171672174,-1.23996463849918,0,-1.3661741085823,-1.32140603646841,0,0,0,-0.776963629738936,-1.38121631863908,-1.34905326723231,0,0,0,0,0
"EF099586.1.1312",0,0,0,0,0,0,-1.34915852281425,0,0,0,0,0,0,0,-1.43722483451301,0,0,0,-1.35272995515073,0,-1.38516417010909,0,0,-1.36037073301631,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"EF614890.1.1312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38121631863908,-1.34905326723231,0,0,0,0,0
"EU457626.1.1312",0,0,-0.694821089358167,0,-1.30081655387806,-0.674118819561839,0,0,-0.684931445468869,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,-1.38516417010909,0,0,0,-1.35442835223212,0,0,-1.3661741085823,-1.32140603646841,0,0,0,0,0,-1.34905326723231,0,0,0,0,0
"FJ369231.1.1312",0.455601572416203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617281636337985
"GQ491726.1.1312",0,-1.42549962280615,0,0,0,-1.36726600012178,0,0,0,0,0,-1.30916167144802,0,0,0,0,-1.4224982363792,0,0,-1.37430489578442,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EF614565.1.1311",0,0,-1.38796826991811,0,0,0,0,0,0,0,0,0,0,0,-1.43722483451301,0,0,0,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23043117903657,0,0,0,0
"EF614868.1.1311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39618394050592,-1.41776497217062,0
"HQ717267.1.1311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"EU773287.1.1310",0,0,0,0,0,0,1.7863356931149,0,0,1.65156911613001,0,0,0,0.104206726524776,2.08913569010315,0,0,0,0,0,0,0,0,0,0,1.39909269111608,0,0,0,0,0,0,0,-1.38121631863908,0,0,0,0.683257601173915,0.661676569509217,0
"EU454225.1.1307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39747892355566,0,0,0,-1.26088401718891,-1.3661741085823,0,0,0,0,0,0,0,0,0,0,0,0
"EU777126.1.1307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"GQ135718.1.1307",0,0,0,0,-1.30081655387806,0,-1.34915852281425,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU655820.1.1304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.695967384085668,0,-1.38121631863908,0,0,0,0,0,0
"EU655827.1.1304",0,0,0,-1.4061481887953,0,0,0,-0.774105369832341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49372523303466,-0.695967384085668,-1.47011081029888,-1.38121631863908,0,0,0,0,0,0
"AY990679.1.1302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.659582774590788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU457053.1.1302",0,0,0,0,0,0,0,0,-0.684931445468869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KM257654.1.1302",-0.643010716251907,0,0,-0.0198538276754112,-0.202204265209948,-1.36726600012178,0,0,0.00821573509107654,0.042131203695905,0,0.636748477607296,-1.26896555128866,-0.588940454035169,-1.43722483451301,0,-0.729351055819259,-0.282835441561579,-1.35272995515073,-0.681157715224471,-0.692016989549141,-1.2994761101616,-0.0111845624357707,0,-0.661281171672174,0,-1.26088401718891,0,-0.628258855908467,0,0,-1.38911456464561,-1.47011081029888,0,0,0,0,0,0,-0.635481332157383
"AM932528.1.1301",0,0,-0.289355981250003,-1.4061481887953,0,0,0,0,-0.279466337360704,0,0,-1.30916167144802,0,0,-0.744077653953063,0,0,0,-0.659582774590788,-0.275692607116306,-1.38516417010909,0,-0.298866634887551,-1.36037073301631,-0.255816063564009,0,0,0,0,0,0,0,-0.083816449178991,0,-1.34905326723231,0,0,-0.0098895793860303,0,0
"DQ796485.1.1301",1.06173737598652,0,0,0,0,0,0,0,0,0,0,0,-1.26896555128866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06926676008104
"DQ800964.1.1299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26134506486711,-1.39618394050592,0,0
"EU455460.1.1299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,0,0,0,0,0,-1.32862851271733
"EU771925.1.1299",0,0,0,0,0,-0.268653711453674,0,-1.46725255039229,0,-1.34416315742399,-1.29338093952924,0,0,0,0,0,-1.4224982363792,0,0,-1.37430489578442,0,0,0,0,0,-1.23996463849918,0,0,-1.32140603646841,-1.28248143397138,0,0,0,0,0,0,0,0,0,0
"HM840776.1.1299",0,0,2.10853929154837,0,0,0,0,0,-1.37807862602881,0,0,0,0,0.104206726524776,2.34696479940525,0,0,0,-1.35272995515073,0,0,0,0,-1.36037073301631,0,0,0,0,3.53840636789326,0,-0.800578052474714,1.38347415759417,0,1.61451595491491,0,0,-1.26134506486711,3.03463285833739,3.27358291005852,0
"JQ815740.1.1298",-0.237545608143742,0,-1.38796826991811,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,-1.43722483451301,0,0,0,-1.35272995515073,0,0,0,0,0,-0.661281171672174,-0.141352349831071,0,0,-0.222793747800302,0,0,0,-0.371498521630772,0,0,0,0.530414404360949,0,-1.41776497217062,-0.230016224049218
"EU509357.1.1309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38911456464561,-1.47011081029888,0,-1.34905326723231,0,0,0,-1.41776497217062,0
"DQ797816.1.1296",-1.33615789681185,0,-1.38796826991811,0,-0.607669373318112,0,0,0,0,-0.245550868755876,0,0,0,0,-0.338612545844899,0,0,0,-1.35272995515073,0,0,0,0,0,-1.35442835223212,0,0,-1.3661741085823,-1.32140603646841,0,0,0,-1.47011081029888,-0.688069138079139,-0.655906086672366,0,-1.26134506486711,0,0.980130300627752,0
"EU451005.1.1296",0,0,0,0,0,-0.674118819561839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU462073.1.1296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28268142946599,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28248143397138,0,0,0,0,0,0.561328290191482,0,0,0,0
"EU504340.1.1296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2617584443482,-1.35442835223212,0,0,0,-1.32140603646841,-0.589334253411433,0,0,0,-1.38121631863908,0,0,-1.26134506486711,-1.39618394050592,-1.41776497217062,0
"DQ815627.1.1294",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,-1.23996463849918,0,0,0,0,0,0,-1.47011081029888,-1.38121631863908,-1.34905326723231,0,-1.26134506486711,0,0,0
"EF614524.1.1294",0,0,0,0,0,-1.36726600012178,0,0,-1.37807862602881,0,0,0,0,0,0,0,-0.729351055819259,0,0,0,0,0,0,-1.36037073301631,-0.661281171672174,-0.546817457939235,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,-0.703036759945976,0,0
"GQ493828.1.1294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.744077653953063,0,0,0,0,0,0,0,-1.39747892355566,0,0,0,-1.26088401718891,0,0,-1.28248143397138,0,0,-1.47011081029888,-0.688069138079139,-1.34905326723231,-1.23043117903657,0,0,0,0
"KU899025.1.1294",-1.33615789681185,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4224982363792,-1.38144773022969,0,0,0,0,0,0,0,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,0
"DQ794494.1.1293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704331742995716,0,0,0,0,0,0,0,0,0,0,-1.38121631863908,0,0,0,0,0,0
"DQ797623.1.1293",1.14874875297615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.635481332157383
"EU776088.1.1293",0,-1.42549962280615,0,0,0,-1.36726600012178,0,0,0,0,0,-1.30916167144802,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ806116.1.1292",0,0,0,0,0,-0.674118819561839,0,-1.46725255039229,0,0,0,0,0,0,0,0,-1.4224982363792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,0,0
"DQ800100.1.1291",-1.33615789681185,-0.0392052616862573,-1.38796826991811,0,-1.30081655387806,-0.268653711453674,-0.656011342254305,0.478657598663027,-1.37807862602881,0,0.0929134215906537,-0.616014490888071,-0.575818370728715,-0.183475345927005,0,0.1036129316539,-0.729351055819259,-1.38144773022969,0,-1.37430489578442,-1.38516417010909,-1.2994761101616,0,0,0,0,0,0,0,0,0,-1.38911456464561,0,0,0,-0.537283998476628,0,0,0,-1.32862851271733
"EU455880.1.1291",-1.33615789681185,3.22846072735138,3.25642262922326,2.50587481663284,1.74370588384537,3.19708219134605,2.65817466241822,2.95158805740431,3.79807110654501,3.41801077737377,-1.29338093952924,2.30175624119621,3.37542534785271,4.24734145291631,2.53306707903911,-1.28268142946599,2.76715650564722,-0.282835441561579,3.37465786356161,1.76118932014473,0,0,2.71339494061765,0,0,1.5326240837406,0,2.4624672879068,1.93669050155307,0,0,1.7019278887127,0,1.91462054736524,2.05214411442984,0,0,2.00501344115623,1.6732774811877,0
"EU459525.1.1291",0,0,0,0,0,0,0,-1.46725255039229,0,-0.65101597686404,0,-1.30916167144802,0,0,-1.43722483451301,0,0,0,0.0335644059691576,0,0,0,0,0,0,0,0,0,0.981179056525634,-1.28248143397138,0,0,0,0.921368774354961,0,0,0,0,0,0
"AY990331.1.1290",0,0,0,0,-1.30081655387806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.661281171672174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ015004.1.1290",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.588940454035169,0,0,0,0,0,0,0,0,0,-1.36037073301631,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ805122.1.1290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681962618124174,0,0,-1.23996463849918,-0.162271728520802,0,0,0,0,-0.695967384085668,0,-0.282604029970975,0,0,-1.26134506486711,-0.297571651837811,0,0
"EU461391.1.1290",0,0,0,-0.713001008235357,-1.30081655387806,0,-1.34915852281425,-1.46725255039229,-0.684931445468869,0,-1.29338093952924,-1.30916167144802,-0.575818370728715,0,-1.43722483451301,0,-0.729351055819259,0,0,0,-1.38516417010909,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"EU461701.1.1290",0,0,0,0,-0.607669373318112,0,0,0.930642722406084,0,0,0,0,0,-1.28208763459511,0,0,0.656943305300631,0,0,0,0,0,0,0,0,0,0,0,-1.32140603646841,1.89557239637657,0,0,0,0,0,2.02766535898491,0,0,0,0
"EU462161.1.1290",0,0,0,0,0,0,0,-0.774105369832341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU504976.1.1290",0,0,0.557941879137201,-0.307535900127192,0,0,0,0,0,0,0,0,0,0,-0.338612545844899,0,0,0,0,-0.681157715224471,0,0,1.96981690643081,-1.36037073301631,0,0,0,-0.267561819914188,0,0,0,2.88755155437044,-0.776963629738936,1.91462054736524,0.953531825761735,0,-1.26134506486711,1.16876541695562,3.55204832740538,0
"EU475703.1.1289",0,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28268142946599,0,0,-1.35272995515073,0,-1.38516417010909,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"EU507098.1.1289",0,0,-0.694821089358167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"DQ797351.1.1288",0.455601572416203,0,0,0,0,0,0,0,0,0,0,0,-0.575818370728715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750813028962508
"DQ807604.1.1288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282835441561579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU776098.1.1288",0,0,0,0,0,0.0190283609981063,0,-1.46725255039229,-0.684931445468869,0,-1.29338093952924,0,0,-1.28208763459511,0,0,0,-0.688300549669743,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,-1.28248143397138,0,0,0,0,0,0,0,0,0,0
"EU508752.1.1287",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU774459.1.1287",0,-0.0392052616862573,-1.38796826991811,-0.713001008235357,-0.607669373318112,-1.36726600012178,0,-1.46725255039229,-0.684931445468869,0,0,0.300276240986084,-0.17035326262055,-1.28208763459511,0,0,-1.4224982363792,0.410311738998366,-1.35272995515073,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"DQ797942.1.1286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.635481332157383
"DQ800600.1.1286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39618394050592,0,-0.230016224049218
"EU459716.1.1286",0,0,0,0,-1.30081655387806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3661741085823,0,0,0,0,0,0,0,0,0,0,0,0
"AY991022.1.1285",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,-1.30916167144802,0,0,-1.43722483451301,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ823705.1.1285",0,0,0,0,0,-1.36726600012178,0,-1.46725255039229,0,0,0,0,0,0,0,0,-1.4224982363792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU509321.1.1285",0,0,0,0,0,0,0,0,0,0,0,0,-0.575818370728715,-1.28208763459511,0,0,0,-0.282835441561579,-1.35272995515073,-1.37430489578442,0,0,-1.39747892355566,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU774979.1.1284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,-1.32862851271733
"DQ804386.1.1281",0,-1.42549962280615,0,0,0,0,0,0,0,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU772868.1.1281",0,-0.732352442246203,0,0,0,0,-1.34915852281425,0,0,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04346692056625,0,0,0,0,0,0,0,0,-1.38121631863908,-1.34905326723231,0,0,0,0,0
"HM848627.1.1281",0,0,0,0,0,0,0,2.96356424845103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN873160.1.1281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36037073301631,0,0,0,0,0,0,-1.49372523303466,0,0,0,0,0,0,0,0,0
"EU508911.1.1280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,0
"EU773819.1.1280",0,0.183938289627952,-0.694821089358167,-0.307535900127192,-1.30081655387806,0,-0.656011342254305,-0.0809581892723956,-1.37807862602881,-1.34416315742399,-0.600233758969292,0,0.11732880983123,-0.183475345927005,0,-1.28268142946599,-0.323885947711095,0.564462418825625,0.726711586529103,0.571605253270897,0.00113019101080458,0,0.394280545672394,-1.36037073301631,0.437331116995936,-0.546817457939235,-1.26088401718891,-1.3661741085823,0,0,0,0,-0.776963629738936,0,0,0,0,-0.703036759945976,-0.0314706110507283,0
"AY990549.1.1279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,0
"DQ806454.1.1279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43722483451301,-1.28268142946599,0,-1.38144773022969,0,-1.37430489578442,0,0,-0.704331742995716,0,0,-1.23996463849918,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,-1.41776497217062,-1.32862851271733
"AY992228.1.1278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.681157715224471,0,0,0,0,-0.661281171672174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU454511.1.1277",0,0,0,0,0,0,0,0,-1.37807862602881,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU456514.1.1276",0,0.366259846421907,-1.38796826991811,-0.713001008235357,-0.607669373318112,0,-1.34915852281425,0,-0.684931445468869,-0.65101597686404,0,0.888062905888203,0.11732880983123,-1.28208763459511,0.642216707166827,-1.28268142946599,0,0,0.256707957283367,0.235133016649684,0,0,-1.39747892355566,-0.2617584443482,-0.255816063564009,0,0,-0.267561819914188,-0.222793747800302,-0.589334253411433,-1.49372523303466,-0.00282020352572276,-0.776963629738936,-0.688069138079139,-0.655906086672366,0,-1.26134506486711,-1.39618394050592,-0.319152683502509,-1.32862851271733
"EU474400.1.1275",0,0,-1.38796826991811,-0.713001008235357,0,0,0,0,0,0,0,0,0,0,-0.0509304733931177,0,0,0,0,0,0,0,0,0.249067179417791,0,0,0,0,0,0,0,0,0,0,0.0372410938875793,0,0,0,0,0
"JX006413.1.1275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,-1.37430489578442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EF096169.1.1273",0,0,0,0,0,0,-1.34915852281425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"EF099240.1.1273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23996463849918,-1.26088401718891,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"GQ492952.1.1272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"DQ815634.1.1271",0,-0.732352442246203,-0.694821089358167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,-1.39747892355566,-1.36037073301631,0,-0.546817457939235,-0.162271728520802,0,0,0,-1.49372523303466,-1.38911456464561,0,0,0,0,0,-0.703036759945976,-1.41776497217062,0
"EU506733.1.1265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,-0.546817457939235,-1.26088401718891,0,0,0,-1.49372523303466,0,0,0,-0.655906086672366,0,0,0,0,0
"EF096787.1.1262",-1.33615789681185,0,0,-1.4061481887953,0,0,0,0,0,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,0,-1.2994761101616,0,-0.667223552456364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EF096148.1.1262",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,-1.30916167144802,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU451741.1.1258",0,0,0,0,0,0,-1.34915852281425,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EU767964.1.1257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36947327393492,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,-1.41776497217062,-0.230016224049218
"EU455418.1.1256",0,0,0,-0.713001008235357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX198654.1.1254",-0.237545608143742,-1.42549962280615,1.97932756006836,1.88968867720903,-0.202204265209948,0.935319092872262,0.0371358383056406,-0.774105369832341,1.01981664676956,2.46249933234633,-1.29338093952924,0.993423421546029,2.06323895888654,1.35696969502014,2.68990955053208,0.1036129316539,0,0.227990182204412,2.08125724933441,1.67021754193901,2.44347722638001,-0.60632892960165,3.94005915614566,5.05308822415105,4.31889491493937,3.77067065559707,0.125410343930979,7.01497023837066,6.07738023895154,5.28137409256075,4.22000757247471,1.78893926570233,1.47432816886756,2.14514420597708,0,0.155863182083318,-1.26134506486711,6.26440152119734,1.80111085269758,0
"EU772797.1.1253",0,0,0,0,-1.30081655387806,0,0,0,0,0,0,0,0,0,0,0,0,0.227990182204412,0,-1.37430489578442,0,0.0868182509582955,0,0,0,0,0,0,0,0,-0.800578052474714,-1.38911456464561,-1.47011081029888,0,-0.250440978564201,0,0,0,0,0
"DQ823971.1.1252",-1.33615789681185,0.972395649992223,0.691473271761723,0.539761960260011,0.490942915349997,0.829958577214435,1.13574812697375,1.5284797231617,1.4551347180274,0.853061419912234,0.316056972904863,-0.210549382779907,1.12892972150971,0.663822514460199,1.55850743904098,-1.28268142946599,1.21655909323605,0.227990182204412,1.48048338890548,1.51606686211175,1.44804917394713,0.0868182509582955,1.93472558661954,0,1.64130392132187,-0.546817457939235,0.125410343930979,0.936410984411748,0.0648883246514786,-0.589334253411433,0,-0.290502275977504,-0.083816449178991,0.228221593795016,0.730388274447525,-0.131818890368463,-0.568197884307161,-0.0098895793860303,0.528145176884694,0
"EU467248.1.1251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704331742995716,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,-1.34905326723231,0,-1.26134506486711,0,0,0
"LXJG02000001.288314.289563",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38144773022969,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EF451624.1.1246",-1.33615789681185,-1.42549962280615,0,0,0,-1.36726600012178,-0.656011342254305,-0.774105369832341,0,-0.65101597686404,-0.194768650861127,0,-0.17035326262055,-1.28208763459511,0,-1.28268142946599,-0.323885947711095,0,0,0,0,-1.2994761101616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ804938.1.1244",-0.643010716251907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"EU455687.1.1243",0,0,-1.38796826991811,-1.4061481887953,0,0,0,0,0,0,0,0,-1.26896555128866,-0.588940454035169,0,0,0,-1.38144773022969,0,0,-1.38516417010909,0,0,0,-1.35442835223212,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
